Cust Name,Cust State,Customer ID,Customer Type,Emp ID,Employee Job Title,Employee Name,Order Date,Order Num,Order Type,Prod Category,Prod Name,Prod Number,Sales Region,Discount,Order Total,Price,Quantity
Reynolds Landeaux,Wyoming,3602,Individual,900016111,Sales Associate I,Edward Loveless,02/11/2022,1109852,Retail,Supplements,Vitamin B-complex - 200 capsules,SP607,N Central West,0,48.2,24.1,2
Stacee Stollenhof,Colorado,1298,Individual,900020001,Sales Representative,Morten Shivers,02/11/2022,1109853,Retail,Fitness,Kettlebell - 10 lb,FT300,S Central West,0,39.99,39.99,1
Honoria Thew,Maryland,1983,Individual,900019273,Sales Representative,Michelle Howard,03/11/2022,1109854,Retail,Supplements,Multivitamin - 180 capsules,SP120,Central East,0,27.5,27.5,1
Kati Genery,Kentucky,2606,Individual,900014055,Sales Associate II,Daniel Phillips,03/11/2022,1109855,Retail,Mineral water,Mineral Water - Lemon -  20oz - case,MW122,Central East,0,14.99,14.99,1
Lon Petru,Texas,2548,Individual,900016320,Sales Associate II,Paul Turner,03/11/2022,1109856,Retail,Mineral water,Mineral Water - Strawberry -  20oz - case,MW162,S Central East,0,44.97,14.99,3
White Group,Ohio,4065,Business,900012283,Sales Associate,Nicole Hansen,04/11/2022,1109857,Wholesale,Fitness,Resistance bands - 30 lb,FT530,N Central East,0.03,1688.67,12.99,130
Herzog Inc,Washington,2700,Business,900011212,Senior Sales Representative,Tricia Adams,04/11/2022,1109858,Wholesale,Supplements,Magnesium 250 mg - 100 tablets,SP123,Northwest,0.08,2816.02,22.35,126
Ethelyn Paula,Utah,1845,Individual,900012320,Sales Associate,Mary Hamilton,04/11/2022,1109859,Retail,Mineral water,Mineral Water - Raspberry - 32oz - case,MW252,S Central West,0,62.97,20.99,3
Purcell Wickey,Minnesota,4111,Individual,900012506,Sales Associate V,Lisa Sanchez,04/11/2022,1109860,Retail,Mineral water,Mineral Water - Lemon - 32oz - case,MW222,N Central East,0,83.96,20.99,4
Giff Deevey,Pennsylvania,2894,Individual,900015105,Sales Representative,Sharla Campbell,04/11/2022,1109861,Retail,Supplements,Vitamin D3 1000 IU - 100 capsules,SP204,Northeast,0,6.99,6.99,1
Carlynn Bourthoumieux,Alabama,1919,Individual,900013410,Sales Associate III,Kristen Phillips,05/11/2022,1109862,Retail,Supplements,Iron 65 mg - 150 capsules,SP602,Southeast,0,6.95,6.95,1
Reinger LLC,Texas,3336,Business,900016320,Sales Associate II,Paul Turner,05/11/2022,1109863,Wholesale,Mineral water,Mineral Water - Natural - 20oz - case,MW102,S Central East,0.09,3247.41,12.99,250
Eva Goretti,Connecticut,3211,Individual,900016439,Sales Associate IV,Alyssa Jackson,05/11/2022,1109864,Retail,Supplements,Multivitamin - 120 capsules,SP303,Northeast,0,21.6,21.6,1
Marjie Lonergan,Illinois,3742,Individual,900012746,Senior Sales Representative,Becky Allen,05/11/2022,1109865,Retail,Supplements,Vitamin B-complex - 200 capsules,SP607,N Central East,0,24.1,24.1,1
Orelia Diter,Florida,2370,Individual,900015003,Sales Associate III,Cynthia Cash,05/11/2022,1109866,Retail,Supplements,Multivitamin - 90 capsules,SP601,Southeast,0,18.44,18.44,1
Hillyer Pead,Colorado,3039,Individual,900017953,Sales Associate I,Carrie Jordan,05/11/2022,1109867,Retail,Supplements,Vitamin D3 1000 IU - 100 capsules,SP204,S Central West,0,6.99,6.99,1
Dell Leuren,Texas,2571,Individual,900018483,Senior Sales Associate,Kendra Morales,05/11/2022,1109868,Retail,Supplements,Vitamin B-complex - 160 capsules,SP203,S Central East,0,19.52,19.52,1
Beret Kleanthous,Indiana,1316,Individual,900015499,Senior Sales Associate,Lauren Skip,05/11/2022,1109869,Retail,Fitness,Resistance bands - 40 lb,FT439,N Central East,0,13.99,13.99,1
Eziechiele Grindlay,California,3914,Individual,900019907,Sales Associate I,Lorrie Ellison,05/11/2022,1109870,Retail,Fitness,Yoga ball - 45cm,FT467,Southwest,0,17.99,17.99,1
Cornelle Van der Hoeven,Texas,2007,Individual,900010859,Sales Representative,Nick Chen,05/11/2022,1109871,Retail,Fitness,Yoga block - 4 inch,FT337,S Central East,0,36,9,4
Darb Meaddowcroft,Washington,2827,Individual,900016415,Sales Representative,Marsha Green,05/11/2022,1109872,Retail,Mineral water,Mineral Water - Mango -  20oz - case,MW182,Northwest,0,14.99,14.99,1
Marcy Roderick,Missouri,3268,Individual,900012203,Sales Associate I,Christen Barrett,05/11/2022,1109873,Retail,Fitness,Kettlebell - 15 lb,FT598,S Central East,0,49.99,49.99,1
Trueman Zanneli,Texas,3551,Individual,900010859,Sales Representative,Nick Chen,05/11/2022,1109874,Retail,Supplements,Calcium 400 IU - 140 tablets,SP201,S Central East,0,25.98,12.99,2
Jerde Inc,Wisconsin,3357,Business,900012746,Senior Sales Representative,Becky Allen,06/11/2022,1109875,Wholesale,Supplements,Iron 65 mg - 80 capsules,SP202,N Central East,0.06,522.44,4.75,110
Darci Babber,California,4040,Individual,900017067,Senior Sales Representative,Christy Beedom,06/11/2022,1109876,Retail,Mineral water,Mineral Water - Blueberry -  20oz - case,MW112,Southwest,0,29.98,14.99,2
David De Giovanni,Florida,1434,Individual,900012349,Sales Associate I,Steve Gordon,06/11/2022,1109877,Retail,Mineral water,Mineral Water - Lemon - 32oz - case,MW222,Southeast,0,83.96,20.99,4
Birgitta Decourcy,Alabama,1931,Individual,900015003,Sales Associate III,Cynthia Cash,06/11/2022,1109878,Retail,Supplements,Vitamin B-complex - 160 capsules,SP203,Southeast,0,19.52,19.52,1
Charil Alishoner,Texas,3962,Individual,900018712,Sales Associate II,Dru Clingman,06/11/2022,1109879,Retail,Supplements,Vitamin D3 1000 IU - 160 capsules,SP609,S Central East,0,17.98,8.99,2
Thia Lorriman,California,1630,Individual,900013621,Sales Associate,Hannah Rosenstock,06/11/2022,1109880,Retail,Supplements,Magnesium 250 mg - 160 tablets,SP305,Southwest,0,65.3,32.65,2
Shea Stronghill,Texas,2636,Individual,900018483,Senior Sales Associate,Kendra Morales,06/11/2022,1109881,Retail,Supplements,Vitamin B-complex - 160 capsules,SP203,S Central East,0,19.52,19.52,1
Karisa Saddington,District of Columbia,3266,Individual,900019273,Sales Representative,Michelle Howard,06/11/2022,1109882,Retail,Fitness,Insulated water bottle - 40oz - Blue,FT174,Central East,0,28.79,28.79,1
Deloria Haddy,Kansas,1154,Individual,900018684,Sales Associate IV,Vincent Wright,06/11/2022,1109883,Retail,Fitness,Yoga mat - 3mm,FT525,N Central East,0,43.98,21.99,2
Hetty Insworth,Georgia,1705,Individual,900015003,Sales Associate III,Cynthia Cash,07/11/2022,1109884,Retail,Supplements,Vitamin B-complex - 200 capsules,SP607,Southeast,0,24.1,24.1,1
Bealle Ferrolli,South Carolina,1278,Individual,900015003,Sales Associate III,Cynthia Cash,07/11/2022,1109885,Retail,Supplements,"Vitamin A 10,000 IU - 75 capsules",SP604,Southeast,0,13.7,6.85,2
Fonz Fidell,North Carolina,1220,Individual,900018213,Senior Sales Representative,Tony Hendricks,07/11/2022,1109886,Retail,Mineral water,Mineral Water - Raspberry -  20oz - case,MW152,Central East,0,14.99,14.99,1
Luce Loxly,North Carolina,1965,Individual,900012995,Senior Sales Representative,Brenda Johnson,07/11/2022,1109887,Retail,Mineral water,Mineral Water - Orange -  20oz - case,MW132,Central East,0,29.98,14.99,2
Nathanial De Banke,Colorado,3420,Individual,900012320,Sales Associate,Mary Hamilton,07/11/2022,1109888,Retail,Mineral water,Mineral Water - Raspberry - 32oz - case,MW252,S Central West,0,83.96,20.99,4
Siffre Hellcat,California,2684,Individual,900013621,Sales Associate,Hannah Rosenstock,07/11/2022,1109889,Retail,Supplements,Vitamin C-1000 mg - 80 tablets,SP306,Southwest,0,9.49,9.49,1
Mattias Merigon,Florida,2228,Individual,900013410,Sales Associate III,Kristen Phillips,07/11/2022,1109890,Retail,Supplements,Vitamin B-complex - 160 capsules,SP203,Southeast,0,39.04,19.52,2
Deena Marrill,Texas,3243,Individual,900010859,Sales Representative,Nick Chen,07/11/2022,1109891,Retail,Supplements,Calcium 400 IU - 140 tablets,SP201,S Central East,0,25.98,12.99,2
Bogan Group,Michigan,2543,Business,900012283,Sales Associate,Nicole Hansen,08/11/2022,1109892,Wholesale,Mineral water,Mineral Water - Natural -  32oz - case,MW202,N Central East,0.15,4230.36,16.99,249
Beatty Group,California,1132,Business,900011079,Sales Representative,Marla Phifer,08/11/2022,1109893,Wholesale,Mineral water,Mineral Water - Natural -  32oz - case,MW202,Southwest,0.06,5045.97,16.99,297
Maddie Fowlston,District of Columbia,3245,Individual,900014055,Sales Associate II,Daniel Phillips,08/11/2022,1109894,Retail,Supplements,Vitamin B-complex - 200 capsules,SP607,Central East,0,24.1,24.1,1
Shepherd Byas,California,3375,Individual,900013621,Sales Associate,Hannah Rosenstock,08/11/2022,1109895,Retail,Fitness,Insulated water bottle - 40oz - Blue,FT174,Southwest,0,28.79,28.79,1
Carlynn Bourthoumieux,Alabama,1919,Individual,900013410,Sales Associate III,Kristen Phillips,08/11/2022,1109896,Retail,Fitness,Yoga mat - 4mm,FT962,Southeast,0,24.99,24.99,1
Sigmund Bodycote,Oklahoma,3059,Individual,900010859,Sales Representative,Nick Chen,08/11/2022,1109897,Retail,Mineral water,Mineral Water - Peach -  20oz - case,MW142,S Central East,0,14.99,14.99,1
Roxana Charville,Alabama,1304,Individual,900016625,Sales Representative,Marshal Alexander,08/11/2022,1109898,Retail,Mineral water,Mineral Water - Strawberry -  20oz - case,MW162,Southeast,0,14.99,14.99,1
Delila Biddell,Alaska,1603,Individual,900011212,Senior Sales Representative,Tricia Adams,08/11/2022,1109899,Retail,Mineral water,Mineral Water - Natural -  32oz - case,MW202,Northwest,0,16.99,16.99,1
Lily Holbury,North Carolina,1533,Individual,900010453,Senior Sales Representative,Sean Fetterman,08/11/2022,1109900,Retail,Mineral water,Mineral Water - Natural -  32oz - case,MW202,Central East,0,16.99,16.99,1
Breitenberg Inc,Montana,1815,Business,900016111,Sales Associate I,Edward Loveless,09/11/2022,1109901,Retail,Mineral water,Mineral Water - Blueberry -  20oz - case,MW112,N Central West,0,2698.2,14.99,180
Beier Inc,California,3603,Business,900013621,Sales Associate,Hannah Rosenstock,09/11/2022,1109902,Wholesale,Supplements,Magnesium 250 mg - 160 tablets,SP305,Southwest,0.1,2971.05,32.65,91
Thurstan Pulfer,Louisiana,3073,Individual,900018712,Sales Associate II,Dru Clingman,09/11/2022,1109903,Retail,Mineral water,Mineral Water - Orange - 32oz - case,MW232,S Central East,0,83.96,20.99,4
Melesa Rosbotham,Florida,1978,Individual,900013410,Sales Associate III,Kristen Phillips,09/11/2022,1109904,Retail,Mineral water,Mineral Water - Raspberry - 32oz - case,MW252,Southeast,0,83.96,20.99,4
Kristen Bolingbroke,Massachusetts,3381,Individual,900014621,Sales Associate II,Shantel Francis,09/11/2022,1109905,Retail,Mineral water,Mineral Water - Mango - 32oz - case,MW282,Northeast,0,104.95,20.99,5
Bradley Simper,New York,3717,Individual,900014621,Sales Associate II,Shantel Francis,09/11/2022,1109906,Retail,Supplements,"Vitamin A 10,000 IU - 75 capsules",SP604,Northeast,0,6.85,6.85,1
Ellyn Staff,Hawaii,2300,Individual,900019856,Sales Associate I,Henry Rodriguez,10/11/2022,1109907,Retail,Supplements,Vitamin B-complex - 100 capsules,SP125,Southwest,0,26.9,13.45,2
Gracie Moens,Arizona,3633,Individual,900015696,Sales Associate I,Greg Wood,10/11/2022,1109908,Retail,Supplements,Magnesium 250 mg - 160 tablets,SP305,S Central West,0,32.65,32.65,1
Bunni Lapthorn,Oklahoma,1228,Individual,900010859,Sales Representative,Nick Chen,10/11/2022,1109909,Retail,Supplements,Vitamin D3 1000 IU - 160 capsules,SP609,S Central East,0,17.98,8.99,2
Blythe Vanshin,Oklahoma,1516,Individual,900016320,Sales Associate II,Paul Turner,10/11/2022,1109910,Retail,Supplements,"Vitamin A 10,000 IU - 75 capsules",SP604,S Central East,0,6.85,6.85,1
Marigold Geaves,North Carolina,3667,Individual,900010453,Senior Sales Representative,Sean Fetterman,10/11/2022,1109911,Retail,Supplements,Iron 65 mg - 80 capsules,SP202,Central East,0,4.75,4.75,1
Pattin Wallman,Connecticut,1835,Individual,900015105,Sales Representative,Sharla Campbell,10/11/2022,1109912,Retail,Supplements,Multivitamin - 90 capsules,SP601,Northeast,0,36.88,18.44,2
Jere Harbron,Florida,3673,Individual,900016625,Sales Representative,Marshal Alexander,10/11/2022,1109913,Retail,Supplements,Vitamin B-complex - 160 capsules,SP203,Southeast,0,19.52,19.52,1
Kassulke Group,Colorado,3573,Business,900017953,Sales Associate I,Carrie Jordan,10/11/2022,1109914,Retail,Fitness,Yoga block - 3 inch,FT825,S Central West,0,959,7,137
Stokes Group,North Carolina,1615,Business,900012995,Senior Sales Representative,Brenda Johnson,11/11/2022,1109915,Wholesale,Mineral water,Mineral Water - Cranberry - 32oz - case,MW272,Central East,0.13,2770.55,20.99,132
Schinner Inc,Iowa,3621,Business,900012506,Sales Associate V,Lisa Sanchez,11/11/2022,1109916,Wholesale,Supplements,Magnesium 250 mg - 160 tablets,SP305,N Central East,0.04,3820.01,32.65,117
Schuppe Inc,Arkansas,1163,Business,900010859,Sales Representative,Nick Chen,11/11/2022,1109917,Wholesale,Fitness,Yoga mat - 6mm,FT853,S Central East,0.11,4138.51,29.99,138
Block Group,Washington,3013,Business,900016415,Sales Representative,Marsha Green,11/11/2022,1109918,Wholesale,Mineral water,Mineral Water - Orange -  20oz - case,MW132,Northwest,0.11,944.26,14.99,63
Lavena Hacard,Tennessee,1834,Individual,900012995,Senior Sales Representative,Brenda Johnson,11/11/2022,1109919,Retail,Fitness,Battle rope - 1.5 inch,FT422,Central East,0,90.55,90.55,1
Hermy Dufer,Florida,2923,Individual,900015003,Sales Associate III,Cynthia Cash,11/11/2022,1109920,Retail,Fitness,Yoga mat - 4mm,FT962,Southeast,0,24.99,24.99,1
Nathanial De Banke,Colorado,3420,Individual,900012320,Sales Associate,Mary Hamilton,11/11/2022,1109921,Retail,Fitness,Yoga mat - 4mm,FT962,S Central West,0,24.99,24.99,1
Dollie Pennells,Arizona,2396,Individual,900015696,Sales Associate I,Greg Wood,11/11/2022,1109922,Retail,Fitness,Yoga mat - 6mm,FT853,S Central West,0,29.99,29.99,1
Eugenia Heindl,South Carolina,3522,Individual,900011701,Sales Representative,Susan Dixon,11/11/2022,1109923,Retail,Mineral water,Mineral Water - Peach -32oz - case,MW242,Southeast,0,20.99,20.99,1
Guy Brislane,Iowa,1791,Individual,900012283,Sales Associate,Nicole Hansen,11/11/2022,1109924,Retail,Mineral water,Mineral Water - Strawberry - 32oz - case,MW262,N Central East,0,125.94,20.99,6
Remy Rehm,Wisconsin,2585,Individual,900015499,Senior Sales Associate,Lauren Skip,11/11/2022,1109925,Retail,Supplements,Vitamin D3 1000 IU - 100 capsules,SP204,N Central East,0,13.98,6.99,2
Roselia Cullip,Washington,2052,Individual,900011212,Senior Sales Representative,Tricia Adams,11/11/2022,1109926,Retail,Fitness,Insulated water bottle - 24oz - Green,FT976,Northwest,0,19.99,19.99,1
Deloria Haddy,Kansas,1154,Individual,900018684,Sales Associate IV,Vincent Wright,11/11/2022,1109927,Retail,Mineral water,Mineral Water - Lemon -  20oz - case,MW122,N Central East,0,29.98,14.99,2
Schiller LLC,California,1920,Business,900011079,Sales Representative,Marla Phifer,11/11/2022,1109928,Wholesale,Supplements,Vitamin B-complex - 100 capsules,SP125,Southwest,0.14,1506.26,13.45,112
Klein Inc,Arizona,2833,Business,900017953,Sales Associate I,Carrie Jordan,12/11/2022,1109929,Retail,Mineral water,Mineral Water - Raspberry -  20oz - case,MW152,S Central West,0,1843.77,14.99,123
Mitchell Group,California,4058,Business,900010898,Sales Associate II,Dana Hart,12/11/2022,1109930,Wholesale,Mineral water,Mineral Water - Lemon -  20oz - case,MW122,Southwest,0.07,2443.3,14.99,163
Gherardo Gerlts,New York,2618,Individual,900016439,Sales Associate IV,Alyssa Jackson,12/11/2022,1109931,Retail,Mineral water,Mineral Water - Lemon - 32oz - case,MW222,Northeast,0,41.98,20.99,2
Adams Zimmermanns,Arizona,1534,Individual,900017953,Sales Associate I,Carrie Jordan,12/11/2022,1109932,Retail,Supplements,Vitamin C-1000 mg - 80 tablets,SP306,S Central West,0,9.49,9.49,1
Earvin Askell,Louisiana,1199,Individual,900018712,Sales Associate II,Dru Clingman,12/11/2022,1109933,Retail,Supplements,Calcium 400 IU - 140 tablets,SP201,S Central East,0,12.99,12.99,1
Minna Arrigo,California,1262,Individual,900019907,Sales Associate I,Lorrie Ellison,12/11/2022,1109934,Retail,Supplements,Vitamin B-complex - 160 capsules,SP203,Southwest,0,39.04,19.52,2
Elsie Grigore,Florida,1231,Individual,900016625,Sales Representative,Marshal Alexander,12/11/2022,1109935,Retail,Supplements,"Vitamin A 10,000 IU - 75 capsules",SP604,Southeast,0,13.7,6.85,2
Haroun Donaldson,Illinois,3240,Individual,900018684,Sales Associate IV,Vincent Wright,12/11/2022,1109936,Retail,Supplements,Flaxseed Oil 1000mg - 120 capsules,SP121,N Central East,0,16.99,16.99,1
Cello Gillion,Texas,4006,Individual,900018483,Senior Sales Associate,Kendra Morales,13/11/2022,1109937,Retail,Supplements,Multivitamin - 90 capsules,SP601,S Central East,0,36.88,18.44,2
Hyatt Inc,California,3664,Business,900017067,Senior Sales Representative,Christy Beedom,13/11/2022,1109938,Wholesale,Supplements,Multivitamin - 90 capsules,SP601,Southwest,0.15,2175.77,18.44,118
Dickinson Group,Texas,3194,Business,900010859,Sales Representative,Nick Chen,13/11/2022,1109939,Wholesale,Supplements,Vitamin C-1000 mg - 80 tablets,SP306,S Central East,0.01,977.46,9.49,103
Jillane McKirton,Missouri,1882,Individual,900016320,Sales Associate II,Paul Turner,13/11/2022,1109940,Retail,Fitness,Insulated water bottle - 40oz - Green,FT682,S Central East,0,28.79,28.79,1
Christan Winston,Florida,2214,Individual,900016625,Sales Representative,Marshal Alexander,14/11/2022,1109941,Retail,Mineral water,Mineral Water - Natural -  32oz - case,MW202,Southeast,0,118.93,16.99,7
Marianna Folland,Missouri,1274,Individual,900019019,Senior Sales Associate,Tiffany Cooper,14/11/2022,1109942,Retail,Fitness,Kettlebell - 30 lb,FT350,S Central East,0,159.98,79.99,2
Lemmy Kubatsch,Arkansas,3060,Individual,900012203,Sales Associate I,Christen Barrett,14/11/2022,1109943,Retail,Mineral water,Mineral Water - Raspberry - 32oz - case,MW252,S Central East,0,62.97,20.99,3
Charissa Blowers,Illinois,1429,Individual,900012283,Sales Associate,Nicole Hansen,14/11/2022,1109944,Retail,Supplements,Vitamin C-1000 mg - 80 tablets,SP306,N Central East,0,28.47,9.49,3
Darnell Lafee,California,3729,Individual,900011079,Sales Representative,Marla Phifer,14/11/2022,1109945,Retail,Supplements,Multivitamin - 90 capsules,SP601,Southwest,0,18.44,18.44,1
Gerianna Bourhill,Texas,3349,Individual,900010859,Sales Representative,Nick Chen,14/11/2022,1109946,Retail,Fitness,Slam ball - 5 lb,FT280,S Central East,0,43.95,43.95,1
Cecil Ives,New Mexico,4039,Individual,900010859,Sales Representative,Nick Chen,14/11/2022,1109947,Retail,Mineral water,Mineral Water - Natural - 20oz - case,MW102,S Central East,0,38.97,12.99,3
Kimberlee Brameld,Florida,2853,Individual,900016625,Sales Representative,Marshal Alexander,14/11/2022,1109948,Retail,Supplements,Magnesium 250 mg - 160 tablets,SP305,Southeast,0,32.65,32.65,1
Marjory Burton,Texas,3293,Individual,900016320,Sales Associate II,Paul Turner,14/11/2022,1109949,Retail,Supplements,Vitamin D3 1000 IU - 100 capsules,SP204,S Central East,0,13.98,6.99,2
Wolfy Halgarth,New York,1045,Individual,900015961,Sales Associate III,Wynona Smith,14/11/2022,1109950,Retail,Fitness,Kettlebell - 15 lb,FT598,Northeast,0,49.99,49.99,1
